Species,Common name,Year,No. sites,Collated Index,Time period
Polyommatus (Lysandra) bellargus,Adonis Blue,1985,17,2,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1986,19,2.15,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1987,20,1.61,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1988,23,1.45,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1989,30,1.82,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1990,32,2.16,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1991,35,1.93,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1992,39,1.85,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1993,40,1.26,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1994,42,1.69,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1995,49,1.63,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1996,55,2.33,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1997,58,2.35,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1998,58,1.98,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,1999,58,1.94,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2000,61,2.03,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2001,50,1.83,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2002,53,1.91,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2003,59,2.39,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2004,51,2.27,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2005,56,2.37,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2006,69,2.54,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2007,68,1.96,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2008,67,2.06,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2009,66,2.17,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2010,73,2.41,1976-2011
Polyommatus (Lysandra) bellargus,Adonis Blue,2011,81,2.11,1976-2011
Celastrina argiolus,Holly Blue,1976,33,2.17,1976-2011
Celastrina argiolus,Holly Blue,1977,42,2.04,1976-2011
Celastrina argiolus,Holly Blue,1978,44,1.88,1976-2011
Celastrina argiolus,Holly Blue,1979,51,2.01,1976-2011
Celastrina argiolus,Holly Blue,1980,63,1.66,1976-2011
Celastrina argiolus,Holly Blue,1981,65,1.1,1976-2011
Celastrina argiolus,Holly Blue,1982,69,1.5,1976-2011
Celastrina argiolus,Holly Blue,1983,78,1.8,1976-2011
Celastrina argiolus,Holly Blue,1984,89,2.21,1976-2011
Celastrina argiolus,Holly Blue,1985,97,2.2,1976-2011
Celastrina argiolus,Holly Blue,1986,107,1.42,1976-2011
Celastrina argiolus,Holly Blue,1987,119,1.14,1976-2011
Celastrina argiolus,Holly Blue,1988,134,1.27,1976-2011
Celastrina argiolus,Holly Blue,1989,170,2.34,1976-2011
Celastrina argiolus,Holly Blue,1990,204,2.86,1976-2011
Celastrina argiolus,Holly Blue,1991,215,2.75,1976-2011
Celastrina argiolus,Holly Blue,1992,242,2.37,1976-2011
Celastrina argiolus,Holly Blue,1993,255,1.52,1976-2011
Celastrina argiolus,Holly Blue,1994,279,1.27,1976-2011
Celastrina argiolus,Holly Blue,1995,323,1.81,1976-2011
Celastrina argiolus,Holly Blue,1996,370,2.55,1976-2011
Celastrina argiolus,Holly Blue,1997,392,2.51,1976-2011
Celastrina argiolus,Holly Blue,1998,401,2.54,1976-2011
Celastrina argiolus,Holly Blue,1999,397,1.99,1976-2011
Celastrina argiolus,Holly Blue,2000,404,1.81,1976-2011
Celastrina argiolus,Holly Blue,2001,357,2.08,1976-2011
Celastrina argiolus,Holly Blue,2002,426,2.26,1976-2011
Celastrina argiolus,Holly Blue,2003,449,1.95,1976-2011
Celastrina argiolus,Holly Blue,2004,433,2.3,1976-2011
Celastrina argiolus,Holly Blue,2005,360,2.2,1976-2011
Celastrina argiolus,Holly Blue,2006,397,2.06,1976-2011
Celastrina argiolus,Holly Blue,2007,435,2.27,1976-2011
Celastrina argiolus,Holly Blue,2008,385,2.12,1976-2011
Celastrina argiolus,Holly Blue,2009,362,1.73,1976-2011
Celastrina argiolus,Holly Blue,2010,461,2.17,1976-2011
Celastrina argiolus,Holly Blue,2011,563,2.15,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1979,9,2.18,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1980,12,2.17,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1982,17,1.82,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1983,21,2.02,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1984,23,2.08,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1985,25,1.93,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1986,26,1.79,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1987,34,2.01,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1988,36,1.98,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1989,39,2.07,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1990,43,2.33,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1991,44,2.33,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1992,52,2.28,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1993,64,2.03,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1994,76,1.93,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1995,73,2.07,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1996,71,1.98,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1997,77,2.09,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1998,73,2.09,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,1999,69,1.96,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2000,74,2.05,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2001,39,2.07,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2002,56,1.95,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2003,61,1.93,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2004,40,1.9,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2005,31,2.3,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2006,47,1.87,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2007,56,1.78,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2008,83,1.77,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2009,73,1.62,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2010,84,1.69,1976-2011
Hamearis lucina,Duke of Burgundy Fritillary,2011,93,1.91,1976-2011
Limenitis camilla,White Admiral,1976,14,2.49,1976-2011
Limenitis camilla,White Admiral,1977,14,1.92,1976-2011
Limenitis camilla,White Admiral,1978,14,2.18,1976-2011
Limenitis camilla,White Admiral,1979,18,2.35,1976-2011
Limenitis camilla,White Admiral,1980,20,1.84,1976-2011
Limenitis camilla,White Admiral,1981,21,1.84,1976-2011
Limenitis camilla,White Admiral,1982,23,2.2,1976-2011
Limenitis camilla,White Admiral,1983,28,2.26,1976-2011
Limenitis camilla,White Admiral,1984,33,2.33,1976-2011
Limenitis camilla,White Admiral,1985,38,2.24,1976-2011
Limenitis camilla,White Admiral,1986,48,2.17,1976-2011
Limenitis camilla,White Admiral,1987,55,2.11,1976-2011
Limenitis camilla,White Admiral,1988,59,1.75,1976-2011
Limenitis camilla,White Admiral,1989,74,1.75,1976-2011
Limenitis camilla,White Admiral,1990,80,1.71,1976-2011
Limenitis camilla,White Admiral,1991,88,1.92,1976-2011
Limenitis camilla,White Admiral,1992,92,2.39,1976-2011
Limenitis camilla,White Admiral,1993,91,2.07,1976-2011
Limenitis camilla,White Admiral,1994,105,1.99,1976-2011
Limenitis camilla,White Admiral,1995,120,2,1976-2011
Limenitis camilla,White Admiral,1996,130,2.14,1976-2011
Limenitis camilla,White Admiral,1997,135,1.93,1976-2011
Limenitis camilla,White Admiral,1998,135,1.94,1976-2011
Limenitis camilla,White Admiral,1999,137,1.76,1976-2011
Limenitis camilla,White Admiral,2000,130,1.75,1976-2011
Limenitis camilla,White Admiral,2001,114,1.71,1976-2011
Limenitis camilla,White Admiral,2002,114,1.7,1976-2011
Limenitis camilla,White Admiral,2003,125,1.9,1976-2011
Limenitis camilla,White Admiral,2004,115,2.01,1976-2011
Limenitis camilla,White Admiral,2005,97,1.97,1976-2011
Limenitis camilla,White Admiral,2006,140,2.17,1976-2011
Limenitis camilla,White Admiral,2007,116,1.9,1976-2011
Limenitis camilla,White Admiral,2008,134,1.79,1976-2011
Limenitis camilla,White Admiral,2009,138,1.87,1976-2011
Limenitis camilla,White Admiral,2010,173,2.14,1976-2011
Limenitis camilla,White Admiral,2011,179,1.83,1976-2011
Apatura iris,Purple Emperor,1979,4,1.8,1976-2011
Apatura iris,Purple Emperor,1980,4,2.1,1976-2011
Apatura iris,Purple Emperor,1981,4,1.5,1976-2011
Apatura iris,Purple Emperor,1982,4,1.8,1976-2011
Apatura iris,Purple Emperor,1983,6,2.33,1976-2011
Apatura iris,Purple Emperor,1984,9,2.1,1976-2011
Apatura iris,Purple Emperor,1985,10,2.3,1976-2011
Apatura iris,Purple Emperor,1986,12,2.16,1976-2011
Apatura iris,Purple Emperor,1987,15,2.02,1976-2011
Apatura iris,Purple Emperor,1988,16,2.05,1976-2011
Apatura iris,Purple Emperor,1989,16,1.83,1976-2011
Apatura iris,Purple Emperor,1990,17,1.74,1976-2011
Apatura iris,Purple Emperor,1991,17,1.64,1976-2011
Apatura iris,Purple Emperor,1992,19,1.95,1976-2011
Apatura iris,Purple Emperor,1993,19,2.22,1976-2011
Apatura iris,Purple Emperor,1994,21,2.02,1976-2011
Apatura iris,Purple Emperor,1995,24,1.94,1976-2011
Apatura iris,Purple Emperor,1996,27,1.63,1976-2011
Apatura iris,Purple Emperor,1997,27,2.04,1976-2011
Apatura iris,Purple Emperor,1998,27,1.9,1976-2011
Apatura iris,Purple Emperor,1999,26,1.79,1976-2011
Apatura iris,Purple Emperor,2000,28,1.99,1976-2011
Apatura iris,Purple Emperor,2001,21,2.02,1976-2011
Apatura iris,Purple Emperor,2002,22,1.83,1976-2011
Apatura iris,Purple Emperor,2003,22,2.39,1976-2011
Apatura iris,Purple Emperor,2004,21,2.06,1976-2011
Apatura iris,Purple Emperor,2005,10,2.37,1976-2011
Apatura iris,Purple Emperor,2006,32,2.38,1976-2011
Apatura iris,Purple Emperor,2007,28,1.8,1976-2011
Apatura iris,Purple Emperor,2008,38,2.09,1976-2011
Apatura iris,Purple Emperor,2009,35,2.13,1976-2011
Apatura iris,Purple Emperor,2010,47,2.19,1976-2011
Apatura iris,Purple Emperor,2011,57,1.89,1976-2011
Aglais urticae,Small Tortoiseshell,1976,35,2.05,1976-2011
Aglais urticae,Small Tortoiseshell,1977,52,1.82,1976-2011
Aglais urticae,Small Tortoiseshell,1978,56,2.18,1976-2011
Aglais urticae,Small Tortoiseshell,1979,78,2.06,1976-2011
Aglais urticae,Small Tortoiseshell,1980,79,2.13,1976-2011
Aglais urticae,Small Tortoiseshell,1981,84,1.83,1976-2011
Aglais urticae,Small Tortoiseshell,1982,89,2.64,1976-2011
Aglais urticae,Small Tortoiseshell,1983,103,1.99,1976-2011
Aglais urticae,Small Tortoiseshell,1984,110,2.56,1976-2011
Aglais urticae,Small Tortoiseshell,1985,113,2.13,1976-2011
Aglais urticae,Small Tortoiseshell,1986,119,1.77,1976-2011
Aglais urticae,Small Tortoiseshell,1987,138,2.33,1976-2011
Aglais urticae,Small Tortoiseshell,1988,162,2,1976-2011
Aglais urticae,Small Tortoiseshell,1989,193,2.12,1976-2011
Aglais urticae,Small Tortoiseshell,1990,224,2.12,1976-2011
Aglais urticae,Small Tortoiseshell,1991,247,2.35,1976-2011
Aglais urticae,Small Tortoiseshell,1992,270,2.41,1976-2011
Aglais urticae,Small Tortoiseshell,1993,284,1.81,1976-2011
Aglais urticae,Small Tortoiseshell,1994,318,1.9,1976-2011
Aglais urticae,Small Tortoiseshell,1995,385,2.2,1976-2011
Aglais urticae,Small Tortoiseshell,1996,412,2.24,1976-2011
Aglais urticae,Small Tortoiseshell,1997,436,2.53,1976-2011
Aglais urticae,Small Tortoiseshell,1998,433,1.92,1976-2011
Aglais urticae,Small Tortoiseshell,1999,454,1.7,1976-2011
Aglais urticae,Small Tortoiseshell,2000,484,1.78,1976-2011
Aglais urticae,Small Tortoiseshell,2001,434,1.86,1976-2011
Aglais urticae,Small Tortoiseshell,2002,565,1.99,1976-2011
Aglais urticae,Small Tortoiseshell,2003,629,2.3,1976-2011
Aglais urticae,Small Tortoiseshell,2004,546,2.06,1976-2011
Aglais urticae,Small Tortoiseshell,2005,496,1.67,1976-2011
Aglais urticae,Small Tortoiseshell,2006,488,1.58,1976-2011
Aglais urticae,Small Tortoiseshell,2007,535,1.58,1976-2011
Aglais urticae,Small Tortoiseshell,2008,386,1.32,1976-2011
Aglais urticae,Small Tortoiseshell,2009,512,1.73,1976-2011
Aglais urticae,Small Tortoiseshell,2010,559,1.74,1976-2011
Aglais urticae,Small Tortoiseshell,2011,605,1.63,1976-2011
Aglais (Inachis) io,Peacock,1976,30,1.75,1976-2011
Aglais (Inachis) io,Peacock,1977,50,1.61,1976-2011
Aglais (Inachis) io,Peacock,1978,55,1.94,1976-2011
Aglais (Inachis) io,Peacock,1979,67,1.98,1976-2011
Aglais (Inachis) io,Peacock,1980,80,1.85,1976-2011
Aglais (Inachis) io,Peacock,1981,82,1.76,1976-2011
Aglais (Inachis) io,Peacock,1982,86,2.23,1976-2011
Aglais (Inachis) io,Peacock,1983,96,1.98,1976-2011
Aglais (Inachis) io,Peacock,1984,108,2.14,1976-2011
Aglais (Inachis) io,Peacock,1985,107,2.13,1976-2011
Aglais (Inachis) io,Peacock,1986,119,1.84,1976-2011
Aglais (Inachis) io,Peacock,1987,137,1.96,1976-2011
Aglais (Inachis) io,Peacock,1988,153,1.95,1976-2011
Aglais (Inachis) io,Peacock,1989,191,1.94,1976-2011
Aglais (Inachis) io,Peacock,1990,217,1.97,1976-2011
Aglais (Inachis) io,Peacock,1991,236,2.09,1976-2011
Aglais (Inachis) io,Peacock,1992,258,2.36,1976-2011
Aglais (Inachis) io,Peacock,1993,287,2.08,1976-2011
Aglais (Inachis) io,Peacock,1994,301,1.92,1976-2011
Aglais (Inachis) io,Peacock,1995,370,2.02,1976-2011
Aglais (Inachis) io,Peacock,1996,403,2.29,1976-2011
Aglais (Inachis) io,Peacock,1997,424,2.23,1976-2011
Aglais (Inachis) io,Peacock,1998,410,2.05,1976-2011
Aglais (Inachis) io,Peacock,1999,437,2.05,1976-2011
Aglais (Inachis) io,Peacock,2000,475,2.13,1976-2011
Aglais (Inachis) io,Peacock,2001,410,2.11,1976-2011
Aglais (Inachis) io,Peacock,2002,523,2.05,1976-2011
Aglais (Inachis) io,Peacock,2003,585,1.96,1976-2011
Aglais (Inachis) io,Peacock,2004,549,1.91,1976-2011
Aglais (Inachis) io,Peacock,2005,512,1.96,1976-2011
Aglais (Inachis) io,Peacock,2006,485,1.94,1976-2011
Aglais (Inachis) io,Peacock,2007,607,2.07,1976-2011
Aglais (Inachis) io,Peacock,2008,450,1.88,1976-2011
Aglais (Inachis) io,Peacock,2009,581,2.13,1976-2011
Aglais (Inachis) io,Peacock,2010,556,1.97,1976-2011
Aglais (Inachis) io,Peacock,2011,657,1.78,1976-2011
Polygonia c-album,Comma,1976,35,1.64,1976-2011
Polygonia c-album,Comma,1977,41,1.13,1976-2011
Polygonia c-album,Comma,1978,48,1.51,1976-2011
Polygonia c-album,Comma,1979,57,1.78,1976-2011
Polygonia c-album,Comma,1980,65,1.78,1976-2011
Polygonia c-album,Comma,1981,70,1.69,1976-2011
Polygonia c-album,Comma,1982,70,2.27,1976-2011
Polygonia c-album,Comma,1983,85,1.98,1976-2011
Polygonia c-album,Comma,1984,91,1.88,1976-2011
Polygonia c-album,Comma,1985,99,1.9,1976-2011
Polygonia c-album,Comma,1986,102,2.04,1976-2011
Polygonia c-album,Comma,1987,123,2.09,1976-2011
Polygonia c-album,Comma,1988,143,1.84,1976-2011
Polygonia c-album,Comma,1989,179,2.14,1976-2011
Polygonia c-album,Comma,1990,202,2.1,1976-2011
Polygonia c-album,Comma,1991,228,2.21,1976-2011
Polygonia c-album,Comma,1992,255,2.13,1976-2011
Polygonia c-album,Comma,1993,267,1.64,1976-2011
Polygonia c-album,Comma,1994,295,1.65,1976-2011
Polygonia c-album,Comma,1995,359,2.09,1976-2011
Polygonia c-album,Comma,1996,379,2.01,1976-2011
Polygonia c-album,Comma,1997,418,2.19,1976-2011
Polygonia c-album,Comma,1998,420,1.93,1976-2011
Polygonia c-album,Comma,1999,436,2.03,1976-2011
Polygonia c-album,Comma,2000,469,2.21,1976-2011
Polygonia c-album,Comma,2001,412,2.18,1976-2011
Polygonia c-album,Comma,2002,519,2.11,1976-2011
Polygonia c-album,Comma,2003,563,2.33,1976-2011
Polygonia c-album,Comma,2004,498,2.19,1976-2011
Polygonia c-album,Comma,2005,448,2.2,1976-2011
Polygonia c-album,Comma,2006,499,2.3,1976-2011
Polygonia c-album,Comma,2007,507,2.02,1976-2011
Polygonia c-album,Comma,2008,460,2.13,1976-2011
Polygonia c-album,Comma,2009,524,2.38,1976-2011
Polygonia c-album,Comma,2010,540,2.21,1976-2011
Polygonia c-album,Comma,2011,582,2.1,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1976,7,2.52,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1977,12,2.4,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1978,14,2.24,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1979,24,2.08,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1980,24,1.88,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1981,30,1.8,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1982,27,2.06,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1983,28,1.89,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1984,31,2.17,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1985,33,2.17,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1986,31,1.99,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1987,40,2.11,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1988,48,1.92,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1989,56,2.16,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1990,55,2.21,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1991,59,1.94,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1992,69,2.18,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1993,71,2.03,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1994,77,2.07,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1995,89,2.07,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1996,88,2.01,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1997,96,2.05,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1998,88,1.82,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,1999,99,1.74,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2000,98,1.67,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2001,74,1.83,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2002,92,1.81,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2003,111,1.86,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2004,93,1.92,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2005,74,1.93,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2006,107,1.89,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2007,99,1.87,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2008,91,1.8,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2009,90,1.85,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2010,122,1.99,1976-2011
Boloria selene,Small Pearl-bordered Fritillary,2011,109,2.06,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1976,4,2.76,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1977,6,2.8,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1978,10,1.98,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1979,15,2.21,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1980,14,2.07,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1981,17,1.89,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1982,21,2.07,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1983,23,1.72,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1984,26,1.98,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1985,26,2.09,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1986,32,2.04,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1987,39,2.31,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1988,46,1.84,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1989,55,2.07,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1990,59,2.25,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1991,64,2.18,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1992,74,2.07,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1993,67,2.09,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1994,76,1.92,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1995,79,2.03,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1996,89,2.03,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1997,98,2.26,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1998,98,2.01,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,1999,91,1.67,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2000,86,1.72,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2001,69,1.79,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2002,108,1.86,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2003,102,1.92,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2004,85,1.88,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2005,60,1.89,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2006,77,1.69,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2007,77,1.85,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2008,94,1.52,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2009,73,1.66,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2010,93,1.79,1976-2011
Boloria euphrosyne,Pearl-bordered Fritillary,2011,99,2.1,1976-2011
Argynnis adippe,High Brown Fritillary,1978,6,1.95,1976-2011
Argynnis adippe,High Brown Fritillary,1979,8,1.98,1976-2011
Argynnis adippe,High Brown Fritillary,1980,9,1.89,1976-2011
Argynnis adippe,High Brown Fritillary,1981,9,1.49,1976-2011
Argynnis adippe,High Brown Fritillary,1982,9,1.94,1976-2011
Argynnis adippe,High Brown Fritillary,1983,9,1.82,1976-2011
Argynnis adippe,High Brown Fritillary,1984,10,2.09,1976-2011
Argynnis adippe,High Brown Fritillary,1985,10,1.81,1976-2011
Argynnis adippe,High Brown Fritillary,1986,9,2.09,1976-2011
Argynnis adippe,High Brown Fritillary,1987,11,2.44,1976-2011
Argynnis adippe,High Brown Fritillary,1988,12,2.3,1976-2011
Argynnis adippe,High Brown Fritillary,1989,14,2.24,1976-2011
Argynnis adippe,High Brown Fritillary,1990,18,2.1,1976-2011
Argynnis adippe,High Brown Fritillary,1991,22,1.81,1976-2011
Argynnis adippe,High Brown Fritillary,1992,30,2.63,1976-2011
Argynnis adippe,High Brown Fritillary,1993,31,2.27,1976-2011
Argynnis adippe,High Brown Fritillary,1994,43,2.48,1976-2011
Argynnis adippe,High Brown Fritillary,1995,44,2.76,1976-2011
Argynnis adippe,High Brown Fritillary,1996,59,2.36,1976-2011
